Category,Content
teknoloji,CNN TURK'u Google Plus'ta da takip edin CNN TURK'u Google Plus'ta da takip edin. Gelismelerden en hizli siz haberdar olun. CNN TURK'u Google Plus'ta takip etmek icin buraya tiklayin.
teknoloji,"Google'a sok suclama! Arama motoru Google'in, arama sonuclarinda cikan reklamlarda irkcilik yaptigi iddia edildi. Harvard Universitesi'nden profesor Latanya Sweeney, Google reklamlarinda, siyahlarin ve beyazlarin kullandigi isimler aratildiginda istatistiksel acidan irkcilik yapildigini ileri surdu. Sweeney, arastirma kapsaminda, suc kaydi olan 2 bin kisinin isim ve soy isimlerinin Google'a yazildigi ve genelde siyahilerin kullandigi isimler aratilinca sucla ilgili reklamlarin yuzde 25 daha fazla olduguna dikkati cekti. Google'da genelde siyahilerin kullandigi Ebony, DeShawn gibi isimler aratilinca cikan reklamlarin, beyazlarin kullandigi Jill yada Geoffrey gibi isimlerde cikan reklamlardan daha cok suc icerikli oldugu ortaya konuldu. Arastirmada, siyahilerin daha sik kullandigi Latanya Sweeney, Latanya Lockett ve Latanya Farrel isimleri arandiginda, Google'in, genellikle suca iliskin reklamlari buldugu belirtildi. Suc kaydi olan Kristen Sparrow, Kristen Haring ve Kristen Lindquist gibi genelde beyazlarin kullandigi isim ve soy isimler de ise, daha notr reklamlarin ciktigi kaydedildi. Belli bir ucret karsiliginda reklam verilen Google ise sonuclarin tamamen notr oldugunu ve herhangi bir ayirimcilik yapilmasina asla izin verilmedigini savundu. Sozcu, reklamlari niteleyen anahtar kelimelerin tamamen reklam verenler tarafindan belirlendigini ifade etti."
teknoloji,"Dell 24 milyar dolara satiliyor Bilgisayar ureticisi Dell, bugun yaptigi aciklamada 24.4 milyar dolara tum hisselerini satacagini acikladi. Dellin hisselerini satin alacak konsorsiyumda ozel sermaye sirketi Silver Lake ve Microsoft gibi firmalar yer aliyor. ABD merkezli bilgisayar ureticisi Dell, ABDnin tanik oldugu ekonomik gerilemeden bu yana tanik olunan en buyuk kaldiracli satinalma isleminde hisselerini devretme karari aldi. Microsoftun, hisse basina 15.65 dolar odeyecegi acillanirken, satis pazarliklari hakkindaki bilgilerin kamuoyuna sizmasiyla Dell hisseleri yuzde 25 deger kazandi. Microsoft, satin alma isleminde Delle 2 milyar dolar borc verecek. Dell, 1988 yilinda halka arz edilmisti. Sirket, hisselerini sirketlere satarak yeniden halka kapali bir hale gelecek. Yonetim kurulu baskani ve kurucu Michael Dell, yaptigi aciklamada, yeniden bilgisayar alaninda bir numara olmak istediklerini soylerken, Dell, musterilerimiz ve calisanlarimiz icin yeni bir sayfa acamyi umuyoruz dedi. New York Timesin verdigi bilgiye gore, Dell yonetim kurulu uyeleri dun aksam bir araya gelerek alinan karari oyladi. Michael S. Dellin basinda oldugu Dell, yapacagi satis islemiyle bir turlu yakasini kurtaramadigi ekonomik sikintidan kurtulmayi umuyor. Dellin, sahsi hisselerinin yuzde 16sini yapilacal satista elden cikaracagi belirtildi. PC SATISLARIYLA DUSUSE GECTI Dell, 1984 yilinda Tezas Universitesinin ogreci yurdunda sirketini 1000 dolar sermaye ile kurmustu. Sirket, 1992 yilinda net degeri 13 milyar dolara ulasarak Fortune 500 listesine girmeyi basarmisti. Dell, dizustu ve tablet bilgisayarlariyla, oyun konsollarinin guclenmesi sonucu masa ustu bilgisayarlardan elde ettigi gelirde buyuk dusus yasadi. Microsoft, onemli is ortaklarindan Delle yardimci olmak icin mali destekte bulunmayi kabul etmisti. Dellin satisiyla, ABDdeki ozel sermaye piyasasi son bes yilda kazandigi hareketliligi surdurdu. Hilton Hotel zinciri, 2007 yilinda Blackstone Group tarafindan 26 milyar dolara satin alinmis ve kriz oncesinin en buyuk kaldiracli satinalim islemi olmustu. Borclanarak yapilan satin alma isleminde, en az dort banka 15 milyar dolar finansman yapti."
teknoloji,"Muslukta devrim Sadece elimizi yikadigimiz musluklarin artik 14 saniyede elimizi kurutacagini biliyor muydunuz? Siradisi tasarima sahip urunleriyle dikkat ceken Dyson, son olarak Airblade Tap isminde ozel bir muslukla dikkatleri yine uzerine cekmeyi basardi. Bu muslugun en onemli ozelligi elinizi yikamaniz disinda ayni zamanda elinizi kurulamaniza da olanak vermesi. Ozel sensoru ile eller muslugun iki yaninda bulunan panellerin altinda tutuldugunda kurutma sistemi devreye giriyor ve herhangi bir havluya veya ayrica bir kurutma makinesine ihtiyac kalmiyor. Dunyanin en kucuk 1400 watt motorlarindan birine sahip oldugu belirtilen Dyson Airblade saatte 675 kilometre hizla ufleyebiliyor ve elinizin tammamen kurumasi icin 14 saniye yeterli oluyor."
teknoloji,"Google'dan Bram Stoker'e ozel doodle Stoker, 1847'de Dublin'de dunyaya geldi. Yasaminin ilk yillarinda hicbir doktorun teshis edemedigi bir nedenden oturu yatalak hasta idi. Sekiz yil sonra bir gun ayaga kalkti, yurumeye basladi. Zamanla vucudu gelisti ve Dublin Trinity College'in en cok odul alan sporcusu oldu. Babasi tiyatro tutkunu orta halli bir devlet memuruydu. Ogrenimi bittikten sonra Abraham da 1890'da devlet memuru oldu. Ayni zamanda bu yillarda basyapiti Drakula'yi yazmaya basladi. 10 yil bu gorevi surdururken ucret talep etmeksizin tiyatro elestirileri yazarak babasinin merakini da surdurdu. Nihayet 1876'da yazdigi bir yazi ile donemin unlu oyuncusu Henry Irving tarafindan kesfedildi. Iki yil sonra devlet memurlugundan istifa ederek Londra'ya yerlesti. Irving'in yaninda calisip sahne amirliginden ozel sekreterlige yukseldi ama yazarligi da birakmadi. 1897'de Dracula romanini baskiya verdi. (Yayincilar romani cok uzun buldugu icin romandan cikarttigi giris kismi Dracula' s Guest ilk basimlarda yer almamistir. Stokerin olumunden sonra esi bu bolumu yayinlamistir.) Bu roman cok tutulunca zaten acemi bir yazar olmayan Stoker, hayatinin geri kalanini bir edebiyatci olarak gecirir, evlenir ve cok sevdigi dostu olan Henry Irvingin yanindan ayrilmaz. Kimilerine gore aralari bu kadar iyi degildir; hatta Draculanin dis gorunusunun, hirsinin, despotlugunu, kendini begenmisliginin de Irvinden geldigini iddia edenler de vardir. Stoker karakter olarak kontrollu, ciddi, kulturlu, yetenekli biridir. Davranislari ve dis gorunusu Victoria cagini temzsil eden kibar bir centilmendir. Ayni zamanda maceraprest, heyecanli ve tutkuludur da. Bunun en guzel ornegi Thames Nehri' nde sandali ile gezerken sulara atlayan birini gorup hemen suya atlamasi ve erisip sahile cikarmasidir. Bu kisinin hayatini kurtaramasa da cesaretinden oturu bir bronz madalya ile odullendiriliyor. 1975'te ilk kez yayinlanan Bram Stoker'in biyografisinde (A Biography of Bram Stoker) Daniel Farson yazarin ozel yasamini, esiyle olan firtinali iliskilerini aciklar. Biyografiye gore guzelligi ile nam salan Bayan Stoker ilk cocuklarindan sonra yatak odasinin kapilarini Bram Stokera kapar. Stoker evlilik disi bircok cinsel ilskiye cogu fahiselerle olmak uzere- girmistir. 20 Nisan 1912'de frengi'den olmustur. Eserleri Drakula Denizin Esrarlari (The mistery of the sea, 1902) Yedi Yildizli Mucevher (The Jevel of Seven Stars, 1904) Kefenli Kadin (Lady of the Shroud, 1909) Beyaz Solucanin Ini (The Lair of the White Worm, 1911)"
teknoloji,"Google irkcilikla suclaniyor Arama motoru Google'in, arama sonuclarinda cikan reklamlarda irkcilik yaptigi iddia edildi.Harvard Universitesi'nden profesor Latanya Sweeney, Google reklamlarinda, siyahlarin ve beyazlarin kullandigi isimler aratildiginda istatistiksel acidan irkcilik yapildigini ileri surdu. Sweeney, arastirma kapsaminda, suc kaydi olan 2 bin kisinin isim ve soy isimlerinin Google'a yazildigi ve genelde siyahilerin kullandigi isimler aratilinca sucla ilgili reklamlarin yuzde 25 daha fazla olduguna dikkati cekti. Google'da genelde siyahilerin kullandigi Ebony, DeShawn gibi isimler aratilinca cikan reklamlarin, beyazlarin kullandigi Jill yada Geoffrey gibi isimlerde cikan reklamlardan daha cok suc icerikli oldugu ortaya konuldu. Arastirmada, siyahilerin daha sik kullandigi Latanya Sweeney, Latanya Lockett ve Latanya Farrel isimleri arandiginda, Google'in, genellikle suca iliskin reklamlari buldugu belirtildi. Suc kaydi olan Kristen Sparrow, Kristen Haring ve Kristen Lindquist gibi genelde beyazlarin kullandigi isim ve soy isimler de ise, daha notr reklamlarin ciktigi kaydedildi. Belli bir ucret karsiliginda reklam verilen Google ise sonuclarin tamamen notr oldugunu ve herhangi bir ayirimcilik yapilmasina asla izin verilmedigini savundu. Sozcu, reklamlari niteleyen anahtar kelimelerin tamamen reklam verenler tarafindan belirlendigini ifade etti."
teknoloji,"Hurriyetten En Iyi On uygulamasi Hep ayni yerlerde donup dolasmaktan bikmadiniz mi? Turkiye'nin en iyileri Hurriyet En Iyi On uygulamasinda...Cevrenizdeki en iyiler neler? En iyi mekanlar, en iyi alisveris merkezleri, en iyi tatil yerleri gibi Hurriyet gazetesinin yillardir ozenle yaptigi bu secimler gittiginiz her yerde size yardimci olmayi ve en iyilere kolayca ulasabilmenizi sagliyor. Lokasyon bazli bir servis olan En iyi On uygulamasi cevrenizdeki en iyi yerleri bulmaniza, arkadaslariniza tavsiye etmeye, ya da onlardan oneri almaya imkan sagliyor. Kendi En Iyi listelerinizi yaparak da begendiginiz mekanlara her zaman en kisa yoldan ulasabildiginiz uygulama sayesinde arkadaslarinizin listelerine bakarak onlarin da En Iyilerini kendi listenize ekleyebilirsiniz. Uygulamayi  iPhone, iPad ve Anroid uzerinden kullanabilirsiniz. App Store araciligiyla En Iyi On'u indirmek icin tiklayin Google Play Store araciligiyla Android telefonunuza En Iyi On'u indirmek icin tiklayin"
teknoloji,"Google'a sok dava Internet devi Google, 10 milyon kullanicinin bilgilerini caldigi iddiasiyla davalik oldu. Ingiltere'de 100 kisiyi askin bir grup tarafindan acilan davada Google'in 10 milyon kullaniciyi izleyerek bilgilerini reklam sirketlerine sattigi one suruluyor. Ozellikle Apple cihazlariyla internete baglanan kullanicilarin tepki gosterdigi olayla ilgili konusma yapan bilisim uzmani Marc Bradshaw, yaptigi aciklamada iPhone ve iPad'lerin gizlilik ayarlarini yakindan inceledigini ve bu ayarlarin izni disinda degistirildigini fark ettigini kaydetti. Google'a tepki gosteren Bradshaw, buna karsilik Google'dan ""programlama hatasi"" cevabini aldigini; ancak bu yanitin gercekci olmaktan uzak oldugunu vurguladi. Davanin ayrintilarina bakildiginda Google'in neden oldugu gizlilik ihlalinin 2011 ve 2012 yillarinda Safari tarayicisiyla iPhone ve ipad uzerinden internete baglanan kullanicilari etkiledigi dikkat cekti. Benzer bir dava gecen yil sonunda ABD'de acilmis ve Federal Ticaret Komisyonu internet devinin aleyhine bir kararla sirketi 14.5 milyon pound para cezasina carptirmisti."
teknoloji,"ABD tartisiyor ama internet Finlandiyada zaten bedava ABD hukumetinin 2015 yilindan itibaren kullanmaya baslayacagi super Wi-Fi hizmeti ile kablosuz interneti ulke genelinde ucretsiz hale getirme calismalarinin etkisi suruyor. ABDnin uzerinde calistigi proje, 178 milyar dolarlik telekominikasyon pazarinda faaliyet gosteren sirketler tarafindan buyuk tepki gorse de, Finlandiya bu hizmeti 2010 yilinda vermeye basladi. Finlandiya devleti tarafindan belirlenen yasayla, internetin temel insan hakki oldugu 1 Temmuz 2010da yururluge giren yasaya kabul edilmis ve telekomunikasyon firmalarinin her vatandasa ucretsiz internet hizmeti vermekle yukumlu olduguna karar verilmisti. TEMEL INSAN HAKKI Alinan kararin ardindan Finlandiyadaki telekomunikasyon firmalari tum vatandaslara en az 1 Mbps hizinda genisbant internet baglantisi saglamakla yukumlu tutuldu. Internet erisimini insan hakki olarak tanimlayan yasa uyarinca, hicbir firma veya mahkeme vatandaslarin internet baglantisini kesemeyecek veya kesilmesi yonunde karar veremeyecegi belirlenmisti. Dunyanin en cok cevrimici olan ulkelerinden biri olan Finlandiyada ulke nufusunun yuzde 96si internet kullaniyor. Ulke, 2015 yilina kadar herkese 100 Mbps hizinda baglanti saglamayi hedefliyor."
teknoloji,"Mary Leakey'in 100'uncu dogumgunu Internet devi Google, unlu Ingiliz arkeolog Mary Leakey'i unutmadi, logosunu ona ozel tasarladi. Logoya tiklayan kullanicilar bu unlu arkeologla ilgili detayli bilgilere ulasabiliyor. Google'in ""Mary Leakey'in 100'uncu dogumgunu"" baslikli logosunda yer alan Leakey'in en onemli ozelligi ise hic suphesiz ilk fosillesmis kafatasini kesfeden insan olma ozelligini tasiyor olmasi... 6 Subat 1913 yilinda dunyaya gelen ve basarili islere imza atan Leakey, 9 Aralik 1996 yilinda hayata veda etmistir."
teknoloji,"Meteor Dunya'yi siyirip gececek Gelecek hafta, bir mini meteorun (asteroid) Dunyaya bu gune kadar ki en yakin mesafeden gecmesi bekleniyor. Amerikan Ulusal Havacilik ve Uzay Dairesi (NASA) 2012 DA14 olarak adlandirilan meteorun Dunyaya yaklasik 28 bin km mesafeden gececegini ve Alcak Dunya Yorungesinin icerisine girecegini acikladi.Bu mesafe kulaga cok yakinmis gibi gelmiyor olabilir. Ama soz konusu olan saniyede 7,8 km hizla Gunes etrafinda hareket eden, 130 bin ton agirliginda bir uzay tasi olunca, durum degisiyor. 15 Subatta Dunyaya Ayin 1/13u kadar yakinlasacak meteor bir futbol sahasinin yarisi buyuklugunde. Ancak yine de meteorun Uluslararasi Uzay Istasyonu gibi pek cok uydunun uzagindan gececegi dusunuluyor. NASA meteorun Dunyaya gore guneyden kuzeye dogru gececegini belirtti. Arastirmacilar icin buyuk firsat Dairenin verdigi bilgilere gore meteor metal ya da buz degil, tastan olusmus. NASA, Dunyaya Yakin Cisimler Programi Ofisinin yapilan incelemeler sayesinde meteorun rotasini net olarak ongorebildigini ve meteorun Dunyaya carpma ihtimalinin bulunmadigini acikladi. 45 metre capindaki meteorun Dunyaya en cok yaklasan uzay cismi olarak arastirmacilar icin buyuk bir sans oldugu vurgulaniyor. 2012 DA14 Dunyaya en yakin gececek uzay cismi olmasina ragmen, boyutu gorece kucuk oldugundan, en buyuk optik teleskoplarla bile bir isik noktasi olarak gorulecek. Meteorun Dunyaya en yakin oldugu sirada, en iyi gorulebilecegi yer Endonezya olacak. Dogu Avrupa, Asya ve Avustralyada meteorun izlenebilecegi konumlarda bulunuyor. Meteorun varligi gecen sene Ispanyanin guneyindeki La Sagra Gozlemevi tarafindan kesfedilmisti."
teknoloji,"Nokia'dan 41 megapiksel Lumia Nokia'nin yeni Lumia'larinda 41 megapiksel dahili kamera kullanacagi neredeyse kesinlesti.Cep telefonu devi Nokia'nin Nokia 808'den sonra hicbir telefonunda yer vermedigi 41 megapiksel dahili kamera yayginlik kazanacaga benziyor. The Guardian'in haberine gore Nokia, bu ay sonu gerceklestirilecek Dunya Mobil Kongresi'nde 41 megapiksel dahili kamerali Lumia telefonlarini tanitmaya hazirlaniyor. Henuz telefon pazarindaki akilli ceplerin hemen hepsinin maksimum 12 megapiksel dahili kamera kullandigi dusunuldugunde Nokia'nin telefon pazarini iyiden iyiye isitacagi soylenebilir. Kamerasi disinda cihazin baska hangi donanimsal ozelliklerle gelecegi ise henuz bilinmiyor."
teknoloji,"Bu musluk hem el yikiyor hem de... Sadece elimizi yikadigimiz musluklarin artik 14 saniyede elimizi kurutacagini biliyor muydunuz? Siradisi tasarima sahip urunleriyle dikkat ceken Dyson, son olarak Airblade Tap isminde ozel bir muslukla dikkatleri yine uzerine cekmeyi basardi. Bu muslugun en onemli ozelligi elinizi yikamaniz disinda ayni zamanda elinizi kurulamaniza da olanak vermesi. Ozel sensoru ile eller muslugun iki yaninda bulunan panellerin altinda tutuldugunda kurutma sistemi devreye giriyor ve herhangi bir havluya veya ayrica bir kurutma makinesine ihtiyac kalmiyor. Dunyanin en kucuk 1400 watt motorlarindan birine sahip oldugu belirtilen Dyson Airblade saatte 675 kilometre hizla ufleyebiliyor ve elinizin tammamen kurumasi icin 14 saniye yeterli oluyor."
teknoloji,"Yeni iPad satista! Ipad 4'un son yuksek hafizasi satisa cikti! Ipad 4'un ulasabilecegi en yuksek hafiza olan 128 GB'lik retina ekran ozelligine sahip modeli bugun satisa cikti. Apple, yeni iPadi en son modelini bugun ABDde piyasaya sundu. Bu yeni iPad'in ozelligi 128 GB ile eski modellere kiyasla dahili bellegi en az iki kati artirmasi. Apple, iPadini oyun ve sayisiz uygulama icin kullanan musterilerinin tercih edecegi yeni cihazini sundu. iPad 4, herhangi yeni bir fonksiyona veya tasarim degisikligine sahip olmasa da oyun tutkunlarinin tercihi olacak cunku boyutu 1.5 GBa ulasan yeni iOS oyunlarina ilgi gosteren ve iPadini video ve muzik depolamak icin kullananlar icin ideal bir urun. Ozelligi, 16, 32, 64 GB modelleri yerine standart olarak 128 GB olarak sunulmasi. iPadlerini film ve muzik deposu olarak kullanmayi memnun edecek olsa da, yeni iPadin fiyati el yakacak cunku secenekli olarak 799 dolar ve 929 dolarlik yuklu bir fiyati var. Apple, yeni nesil iPadi piyasaya surerken zamanlamaya da cok dikkat etti. Bunun sebebi, Microsoftun yeni tablet bilgisayari Surface Proyu birkac gun icinde piyasaya surecek olmasi. Tablet piyasasinin acik ara lideri olan Apple, kalitesini yuksek fiyatla dengelemeye iPad 4te de devam ediyor. iPhone ve iPadlerde alisik oldugumuz gibi, Apple ailesinin yeni urunu siyah ve beyaz renklerde sunuluyor. Apple Store, ABDli musterileri icin uc gun nakil suresi sozu veriyor."
teknoloji,"Ucaktan cekilen ""UFO"" goruntusunun esrari ABD'nin Massachusetts eyaletine gitmekte olan bir ucaktan cekilen goruntulerdeki cisim tartismalara neden oldu.(Metin Gunes / CNN TURK / Londra) -- Bir cocuk yolculuk ettigi ucagin penceresinden disarinin gorunutlerini kaydederken beklenmedik bir seyle karsilasti. ABD'nin Massachusetts eyaletine gitmekte olan ucaktaki yolculardan biri olan cocuk, uzakta gordugu bir baska yolcu ucaginin goruntusunu kaydetmek istedi. Ama ""Kayit"" dugmesine basmasindan hemen sonra hafif ve duz bir cisim cok yuksek bir hizla guruntuye girdi ve cikti. Kayitta saskinligini dile getiren cocugun ""Gordunuz mu onu?"" dedigi duyuluyor. Goruntunun yuzde 50 yavaslatilmasi halinde bile esrarengiz cismin ne oldugu anlasilamiyor. Uzmanlar ise gorus ayriligina dustuler; bir kismi goruntunun bugulanmanin pencere caminin dis tarafindaki hareketinden kaynaklandigini savunurken, bir kismi da cismin baska bir dunyaya ait olabilecegini ileri suruyorlar. Goruntu, YouTube'da yayinlandiktan sonra daha once UFO goren ama adlarinin aciklanmasini istemeyen kisilerin cektigi guruntuleri yayinlayan RealUFOs.net sitesi tarafindan da kullanilmaya baslandi."
teknoloji,"Bram Stoker kimdir? Bram Stoker, Yasaminin ilk yillarinda hicbir doktorun teshis edemedigi bir nedenden oturu yatalak hasta idi. Sekiz yil sonra bir gun ayaga kalkti, yurumeye basladi. Zamanla vucudu gelisti ve Dublin Trinity College'in en cok odul alan sporcusu oldu. Babasi tiyatro tutkunu orta halli bir devlet memuruydu. Ogrenimi bittikten sonra Abraham da 1890'da devlet memuru oldu. Ayni zamanda bu yillarda basyapiti Drakula'yi yazmaya basladi. 10 yil bu gorevi surdururken ucret talep etmeksizin tiyatro elestirileri yazarak babasinin merakini da surdurdu. Nihayet 1876'da yazdigi bir yazi ile donemin unlu oyuncusu Henry Irving tarafindan kesfedildi. Iki yil sonra devlet memurlugundan istifa ederek Londra'ya yerlesti. Irving'in yaninda calisip sahne amirliginden ozel sekreterlige yukseldi ama yazarligi da birakmadi. 1897'de Dracula romanini baskiya verdi. (Yayincilar romani cok uzun buldugu icin romandan cikarttigi giris kismi Dracula' s Guest ilk basimlarda yer almamistir. Stoker'in olumunden sonra esi bu bolumu yayinlamistir.) Bu roman cok tutulunca zaten acemi bir yazar olmayan Stoker, hayatinin geri kalanini bir edebiyatci olarak gecirir, evlenir ve cok sevdigi dostu olan Henry Irving'in yanindan ayrilmaz. Kimilerine gore aralari bu kadar iyi degildir; hatta Dracula'nin dis gorunusunun, hirsinin, despotlugunu, kendini begenmisliginin de Irvin'den geldigini iddia edenler de vardir. Stoker karakter olarak kontrollu, ciddi, kulturlu, yetenekli biridir. Davranislari ve dis gorunusu Victoria cagini temzsil eden kibar bir centilmendir. Ayni zamanda maceraprest, heyecanli ve tutkuludur da. Bunun en guzel ornegi Thames Nehri' nde sandali ile gezerken sulara atlayan birini gorup hemen suya atlamasi ve erisip sahile cikarmasidir. Bu kisinin hayatini kurtaramasa da cesaretinden oturu bir bronz madalya ile odullendiriliyor. 1975'te ilk kez yayinlanan Bram Stoker'in biyografisinde (A Biography of Bram Stoker) Daniel Farson yazarin ozel yasamini, esiyle olan firtinali iliskilerini aciklar. Biyografiye gore guzelligi ile nam salan Bayan Stoker ilk cocuklarindan sonra yatak odasinin kapilarini Bram Stoker'a kapar. Stoker evlilik disi bircok cinsel ilskiye cogu fahiselerle olmak uzere- girmistir. 20 Nisan 1912'de frengi'den olmustur. Eserleri DrakulaDenizin Esrarlari (The mistery of the sea, 1902)Yedi Yildizli Mucevher (The Jevel of Seven Stars, 1904)Kefenli Kadin (Lady of the Shroud, 1909)Beyaz Solucanin Ini (The Lair of the White Worm, 1911)"
teknoloji,"Google'dan arkeolog Mary Leakey'in 100. dogum gunune ozel logo Google, Ingiliz arkeolog Mary Leakey'in 100. dogum gunune ozel bir doodle hazirladi. Google ana sayfasinda 'doodle' olarak adlandirilan logo, 6 Subat 1913'te Londra'da dunyaya gelen Leakey icin tasarlandi. Ilk fosillesmis kafatasini kesfeden kisi olan Leakey, buldugu fosiller ve bu fosillere yaptigi yorumlarla taniniyor. Mary Leakey, 1987'de Olduvai Bogazi'nin guneyindeki Laetoli alanini buldu. Ingiliz arkeolog, burada volkanik kuller uzerinde 3,5 milyon yil once yurumus insangillerin ayak izlerini kesfetti. Leakey'in onemli arastirmalari, kocasi Louis Leakey ve ogullari Richard, Philip ve Jonathan'in arastirma kariyerleri icin degerli bir kaynak oldu. Ingiliz arkeolog, 9 Aralik 1996'da vefat etti. 'Doodle' olarak nitelendirilen ozel tasarimli logolar, 1999 yilindan bu yana Google'in kuruculari Larry Page ve Sergey Brin tarafindan kullaniliyor. Doodle uygulamalari, dunya ulkeleri icin onemli gun ve tatillere, kulturel olaylara ve tarihte yer alan onemli kisilere, bu platformda yer vererek dikkati cekmeyi amacliyor. Internet kullanicilari, bu ozel tasarimli logonun ustune tiklayarak, o gune, kisiye ve konuya ozel, daha ayrintili bilgilere erisebiliyor."
teknoloji,"Google arkeolog Mary Leakey'iyuzuncu dogum gununde unutmadi Google, Ingiliz arkeolog Mary Leakey'in 100. dogum gunune ozel bir doodle hazirladi. Google ana sayfasinda 'doodle' olarak adlandirilan logo, 6 Subat 1913'te Londra'da dunyaya gelen Leakey icin tasarlandi. Ilk fosillesmis kafatasini kesfeden kisi olan Leakey, buldugu fosiller ve bu fosillere yaptigi yorumlarla taniniyor. Mary Leakey, 1987'de Olduvai Bogazi'nin guneyindeki Laetoli alanini buldu. Ingiliz arkeolog, burada volkanik kuller uzerinde 3,5 milyon yil once yurumus insangillerin ayak izlerini kesfetti. Leakey'in onemli arastirmalari, kocasi Louis Leakey ve ogullari Richard, Philip ve Jonathan'in arastirma kariyerleri icin degerli bir kaynak oldu. Ingiliz arkeolog, 9 Aralik 1996'da vefat etti. 'Doodle' olarak nitelendirilen ozel tasarimli logolar, 1999 yilindan bu yana Google'in kuruculari Larry Page ve Sergey Brin tarafindan kullaniliyor. Doodle uygulamalari, dunya ulkeleri icin onemli gun ve tatillere, kulturel olaylara ve tarihte yer alan onemli kisilere, bu platformda yer vererek dikkati cekmeyi amacliyor. Internet kullanicilari, bu ozel tasarimli logonun ustune tiklayarak, o gune, kisiye ve konuya ozel, daha ayrintili bilgilere erisebiliyor."
teknoloji,"Dunya benzeri gezegen bulundu Kepler uzay teleskobundan alinan verilere dayanarak yapilan hesaplamalar, 13 isik yili uzaklikta Dunya'ya benzeyen bir gezegenin olabilecegini gosterdi. NASA'ya ait Kepler uzay teleskobunun halka acik verilerine iliskin yaptiklari arastirmanin sonuclarini aciklayan, Harvard-Smithsonian Center for Astrophysics (CfA) arastirma merkezinden astronomlar, Dunya'ya en yakin, benzer gezegenin 13 isik yili uzaklikta olabilecegini hesapladiklarini duyurdu. Astronomlar bu sonuca, kirmizi cuce adi verilen yildizlarin yorungesinde bulunan gezegenlerin yuzde 6'sinin yasama el verisli oldugunu ortaya cikarmak suretiyle vardiklarini kaydetti. Arastirma heyetinin basi Harvard Universitesi astronomlarindan Courtney Dressing ABD'nin Massachusetts eyaletine bagli Cambridge kentinde duzenledigi basin toplantisinda yaptiklari bilimsel calismanin sonuclari hakkinda bilgi verdi. Dressing, ''Dunya'ya benzeyen bir gezegen bulmak icin cok buyuk mesafeleri arastirmamiz gerektigini dusunurduk. Simdiyse baska bir Dunya'nin belki de arka bahcemizde, yerinin belirlenmesini bekledigini fark ettik'' diye konustu. Gunes'ten daha kucuk, soguk ve donuk yildizlara Kirmizi Cuce adi veriliyor. Gunes'e gore daha kucuk boyutta olmalari kirmizi cuceleri, Dunya'ya benzeyen, yasama elverisli gezegenlerin bulunmasi ihtimalinin en yuksek oldugu yildizlar yapiyor."
teknoloji,"ABD tartisiyor ama internet Finlandiyada zaten bedava ABD hukumetinin 2015 yilindan itibaren kullanmaya baslayacagi super Wi-Fi hizmeti ile kablosuz interneti ulke genelinde ucretsiz hale getirme calismalarinin etkisi suruyor. ABDnin uzerinde calistigi proje, 178 milyar dolarlik telekominikasyon pazarinda faaliyet gosteren sirketler tarafindan buyuk tepki gorse de, Finlandiya bu hizmeti 2010 yilinda vermeye basladi. Finlandiya devleti tarafindan belirlenen yasayla, internetin temel insan hakki oldugu 1 Temmuz 2010da yururluge giren yasaya kabul edilmis ve telekomunikasyon firmalarinin her vatandasa ucretsiz internet hizmeti vermekle yukumlu olduguna karar verilmisti. TEMEL INSAN HAKKI Alinan kararin ardindan Finlandiyadaki telekomunikasyon firmalari tum vatandaslara en az 1 Mbps hizinda genisbant internet baglantisi saglamakla yukumlu tutuldu. Internet erisimini insan hakki olarak tanimlayan yasa uyarinca, hicbir firma veya mahkeme vatandaslarin internet baglantisini kesemeyecek veya kesilmesi yonunde karar veremeyecegi belirlenmisti. Dunyanin en cok cevrimici olan ulkelerinden biri olan Finlandiyada ulke nufusunun yuzde 96si internet kullaniyor. Ulke, 2015 yilina kadar herkese 100 Mbps hizinda baglanti saglamayi hedefliyor."
